Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2011-09-04,1837.95,1884.53,1776.33,1882.85
2011-09-11,1878.05,1921.07,1793.12,1856.5
2011-09-18,1856.85,1862.33,1762.76,1811.41
2011-09-25,1817.96,1827.11,1628.69,1644.1
2011-10-02,1657.07,1677.13,1533.19,1623.83
2011-10-09,1620.28,1678.43,1595.76,1638.16
2011-10-16,1639.51,1691.98,1638.34,1680.83
2011-10-23,1682.96,1695.08,1603.32,1641.67
2011-10-30,1642.16,1752.59,1635.69,1743.3
2011-11-06,1743.17,1768.08,1681.39,1754.84
2011-11-13,1753.86,1803.1,1736.05,1788.36
2011-11-20,1788.76,1796.12,1710.62,1724
2011-11-27,1723.35,1726.53,1666.8,1680.46
2011-12-04,1680.58,1762.55,1680.58,1746.65
2011-12-11,1747.45,1755.98,1702.18,1711.41
2011-12-18,1712.69,1714.93,1560.55,1598.98
2011-12-25,1601.25,1641.89,1583.5,1606.91
2012-01-01,1607.41,1607.41,1522.86,1564.81
2012-01-08,1569.36,1630.84,1567.14,1617.55
2012-01-15,1617.18,1662.09,1605.39,1639.48
2012-01-22,1635.31,1670.2,1631.77,1666.58
2012-01-29,1665.09,1739.65,1649.22,1739.26
2012-02-05,1736.79,1763.3,1716.55,1726.18
2012-02-12,1728.34,1752.24,1704.67,1721.72
2012-02-19,1725.08,1737.36,1705.67,1723.23
2012-02-26,1726.71,1787.46,1726.63,1772.31
2012-03-04,1775.01,1790.71,1688.75,1712.46
2012-03-11,1712.58,1716.79,1663.68,1713.98
2012-03-18,1714.07,1714.35,1634.68,1659.91
2012-03-25,1658.77,1669.86,1628.22,1661.92
2012-04-01,1662.86,1697.1,1645.23,1668.28
2012-04-08,1670.22,1683.7,1612.53,1631.23
2012-04-15,1643.31,1680.23,1632.04,1658.41
2012-04-22,1655.93,1657.84,1631.48,1642.97
2012-04-29,1642.15,1666.6,1623.58,1662.3
2012-05-06,1663.7,1670.8,1626.9,1641.8
2012-05-13,1638.3,1642.1,1573.47,1578.93
2012-05-20,1581.24,1597.02,1526.63,1592.44
2012-05-27,1592.57,1598.77,1533.45,1572.82
2012-06-03,1574.91,1628.58,1533.45,1621.81
2012-06-10,1619.61,1639.2,1556.89,1592.08
2012-06-17,1598.52,1631.79,1580.59,1624.69
2012-06-24,1614.34,1631.53,1556.74,1571.8
2012-07-01,1566.72,1605.41,1546.56,1596.95
2012-07-08,1597.51,1624.07,1576.37,1583.15
2012-07-15,1578.18,1600.38,1554.26,1589.4
2012-07-22,1591.33,1598.33,1567.73,1584.1
2012-07-29,1580.92,1628.82,1563.23,1622.5
2012-08-05,1623.68,1627.26,1584.69,1603.05
2012-08-12,1603.12,1625.8,1602.99,1619.75
2012-08-19,1620.98,1625.16,1590.21,1615.55
2012-08-26,1616.83,1674.5,1609.84,1670.15
2012-09-02,1673.75,1692.58,1646.72,1691.61
2012-09-09,1687.75,1741.09,1685.17,1734.85
2012-09-16,1733.35,1777.45,1719.33,1769.5
2012-09-23,1774.43,1787.2,1752.28,1772.81
2012-09-30,1770.13,1782.83,1736.75,1771.25
2012-10-07,1765.4,1795.54,1763,1779.7
2012-10-14,1776.7,1779.35,1751.82,1753.5
2012-10-21,1743.65,1753.12,1716.17,1720.75
2012-10-28,1715.77,1729.05,1698.26,1710.6
2012-11-04,1714.37,1726.51,1674.27,1677.46
2012-11-11,1682.11,1738.08,1672.29,1730.75
2012-11-18,1733.83,1737.59,1704.68,1713.35
2012-11-25,1716.68,1753.92,1715.75,1750.76
2012-12-02,1749.97,1751.77,1705.55,1714.4
2012-12-09,1716.72,1721.98,1683.49,1703.65
2012-12-16,1704.66,1722.95,1689.27,1695.7
2012-12-23,1694.36,1702.75,1635.29,1656.75
2012-12-30,1656.02,1667.71,1651.65,1655.07
2013-01-06,1657.99,1694.47,1625.44,1655.7
2013-01-13,1657.1,1678.44,1642.52,1662.4
2013-01-20,1661.47,1696.09,1660.74,1683.3
2013-01-27,1687.07,1695.67,1655.58,1658.3
2013-02-03,1658.47,1683.36,1651.57,1667.05
2013-02-10,1665.42,1684.55,1661.46,1666.8
2013-02-17,1667.43,1669.2,1597.71,1609.7
2013-02-24,1615.12,1618.43,1554.73,1581.15
2013-03-03,1576.71,1619.43,1564.48,1575.65
2013-03-10,1580.21,1585.97,1561.14,1578.24
2013-03-17,1576.5,1598.72,1575.67,1591.76
2013-03-24,1600.74,1616.23,1591.2,1608.21
2013-03-31,1605.36,1613.18,1589.61,1596.65
2013-04-07,1595.77,1603.47,1539.78,1580.75
2013-04-14,1580.68,1589.9,1481.22,1482.8
2013-04-21,1484.87,1495.14,1321.42,1403.1
2013-04-28,1406.44,1484.95,1403.45,1461.3
2013-05-05,1462.07,1487.53,1440.2,1470.16
2013-05-12,1469.72,1478.46,1419.57,1443.85
2013-05-19,1440.15,1445.39,1349.53,1355.58
2013-05-26,1347.45,1413.9,1338.06,1383.61
2013-06-02,1386.7,1421.7,1373.62,1385.08
2013-06-09,1392.04,1423.15,1377.88,1382.45
2013-06-16,1385.58,1394.74,1365.97,1390.32
2013-06-23,1389.46,1391.87,1269.38,1294.01
2013-06-30,1300.65,1301.46,1180.16,1232.63
2013-07-07,1243.09,1267.17,1208.27,1222.95
2013-07-14,1222.87,1298.46,1215.66,1284.14
2013-07-21,1291.09,1300.41,1270.33,1294.59
2013-07-28,1311.69,1346.64,1308.92,1332.81
2013-08-04,1332.32,1338.72,1283.31,1307.67
2013-08-11,1312.13,1320.67,1272.95,1312.92
2013-08-18,1329.76,1379.42,1315.9,1372.75
2013-08-25,1377.33,1399.93,1352.33,1396.26
2013-09-01,1401.76,1433.6,1389.31,1393.98
2013-09-08,1381.53,1416.06,1359.21,1389.16
2013-09-15,1388.01,1391.86,1304.75,1323.42
2013-09-22,1326.71,1375.2,1291.83,1326.2
2013-09-29,1329.39,1343.88,1305.65,1336.05
2013-10-06,1342.85,1343.1,1277.26,1310.56
2013-10-13,1314.72,1329.56,1261.7,1270.16
2013-10-20,1273.05,1326.85,1251.81,1314.59
2013-10-27,1318.1,1355.59,1310,1351.47
2013-11-03,1349.02,1361.65,1306,1315.81
2013-11-10,1313.92,1326.25,1281.18,1287.77
2013-11-17,1285.98,1294.07,1261.45,1288.06
2013-11-24,1287.75,1288.25,1236.81,1243.17
2013-12-01,1241.16,1255.03,1226.67,1253.78
2013-12-08,1247.97,1251.29,1211.63,1228.67
2013-12-15,1228.15,1267.64,1220.49,1237.5
2013-12-22,1235.72,1251.91,1187.18,1202.09
2013-12-29,1203.62,1219.1,1192.67,1214.05
2014-01-05,1213.2,1240.18,1182.1,1237.11
2014-01-12,1233.99,1248.67,1213.11,1247
2014-01-19,1248.35,1255.06,1234.33,1253.87
2014-01-26,1257.6,1272.57,1231.38,1268.39
2014-02-02,1274.61,1275,1238.09,1244.75
2014-02-09,1243.9,1274.12,1240.82,1266.94
2014-02-16,1265.72,1321.02,1265.07,1318.57
2014-02-23,1322.41,1329.83,1307.37,1323.58
2014-03-02,1324.6,1345.24,1318.82,1323.58
2014-03-09,1341.9,1354.53,1328.43,1338.98
2014-03-16,1336.41,1387.72,1327.81,1381.2
2014-03-23,1388.08,1388.34,1320.29,1332.92
2014-03-30,1331.76,1334.1,1285.75,1292.76
2014-04-06,1295.05,1306.49,1277.69,1303.18
2014-04-13,1301.95,1324.73,1295.45,1317.7
2014-04-20,1326.97,1331.01,1284.93,1295.11
2014-04-27,1292.04,1304.83,1268.55,1302.15
2014-05-04,1303.83,1306.38,1274.9,1298.24
2014-05-11,1300.27,1315.57,1285.04,1288.59
2014-05-18,1282.94,1308.81,1281.97,1292.97
2014-05-25,1291.11,1305.16,1283.37,1292.62
2014-06-01,1291.58,1294.06,1242.25,1250.55
2014-06-08,1248.06,1257.57,1240.7,1252.61
2014-06-15,1253.06,1277.88,1251.21,1276.62
2014-06-22,1278.19,1321.35,1258.67,1313.97
2014-06-29,1313.21,1325.85,1306.27,1315.78
2014-07-06,1315.45,1333.09,1309.7,1320.16
2014-07-13,1318.18,1344.83,1311.6,1337.48
2014-07-20,1338.57,1339,1292.21,1310.42
2014-07-27,1311.77,1318.28,1287.46,1307.01
2014-08-03,1306.79,1311.98,1280.47,1292.72
2014-08-10,1293.41,1322.44,1282.52,1311.48
2014-08-17,1310.9,1319.22,1292.38,1304.03
2014-08-24,1302.45,1303.47,1272.9,1280.37
2014-08-31,1279.15,1296.3,1274.28,1287.12
2014-09-07,1286.41,1289.9,1257.62,1268.49
2014-09-14,1267.81,1271.8,1227.58,1230.42
2014-09-21,1227.94,1241.77,1213.81,1217.64
2014-09-28,1216.02,1234.92,1206.86,1217.46
2014-10-05,1216.96,1223.2,1190.03,1191.74
2014-10-12,1188.25,1233.33,1182.87,1223.1
2014-10-19,1230.63,1249.7,1221.7,1237.64
2014-10-26,1236.07,1255.02,1226.35,1230.93
2014-11-02,1228.83,1235.45,1161.18,1171.85
2014-11-09,1166.33,1177.05,1131.78,1174.92
2014-11-16,1169.21,1193.31,1146.11,1190.73
2014-11-23,1184.69,1207.71,1175.45,1200.86
2014-11-30,1201.68,1203.41,1165.04,1168.85
2014-12-07,1150.35,1220.62,1146.55,1191.45
2014-12-14,1188.78,1237.98,1188.39,1221.48
2014-12-21,1223.82,1223.89,1183.58,1194.7
2014-12-28,1195.03,1201.47,1170.57,1195.31
2015-01-04,1193.5,1209.25,1167.69,1187.4
2015-01-11,1186.14,1222.12,1186.14,1220.73
2015-01-18,1224.12,1281.76,1218.62,1275.25
2015-01-25,1278.64,1306.43,1272.08,1293.82
2015-02-01,1295.35,1298.89,1251.91,1283.8
2015-02-08,1280.54,1285.06,1228.3,1235.26
2015-02-15,1235.61,1245.63,1216.5,1228.44
2015-02-22,1230.78,1236.1,1197.38,1201.11
2015-03-01,1201.79,1219.67,1190.43,1211.57
2015-03-08,1215.52,1223,1163.52,1165.53
2015-03-15,1170.72,1175.05,1147.33,1157.34
2015-03-22,1155.45,1188.08,1142.73,1182.55
2015-03-29,1185.99,1219.68,1179.61,1198.78
2015-04-05,1197.81,1208.78,1178.75,1202.86
2015-04-12,1218.09,1224.45,1193.1,1208.56
2015-04-19,1207.97,1209.75,1184.31,1204.81
2015-04-26,1205.6,1209.36,1175.51,1178.99
2015-05-03,1179.99,1215.28,1170.18,1177.85
2015-05-10,1178.52,1199.99,1178.18,1188.37
2015-05-17,1189.91,1227.37,1179.21,1225.13
2015-05-24,1224.25,1232.54,1201.91,1205.67
2015-05-31,1204.61,1208.93,1181.13,1190.22
2015-06-07,1192.49,1204.49,1163.05,1171.2
2015-06-14,1170.63,1192.56,1169.95,1181.35
2015-06-21,1184.95,1205.79,1173.07,1201.19
2015-06-28,1198.68,1200.26,1169.27,1174.78
2015-07-05,1184.16,1187.78,1157.43,1168.83
2015-07-12,1173.45,1174.62,1147.5,1162.78
2015-07-19,1163.01,1164.5,1131.43,1134.11
2015-07-26,1132.49,1133.24,1077.64,1098.97
2015-08-02,1096.53,1105.27,1080.28,1095.23
2015-08-09,1095.22,1099.76,1081.32,1092.48
2015-08-16,1092.51,1126.81,1090.03,1115.41
2015-08-23,1114.84,1168.54,1110.02,1159.56
2015-08-30,1162.19,1170.18,1118.03,1134.33
2015-09-06,1132.61,1147.98,1117.57,1122.28
2015-09-13,1123.11,1126.81,1099.05,1107.98
2015-09-20,1106.36,1141.9,1102.81,1139.55
2015-09-27,1137.81,1156.9,1121.64,1146.81
2015-10-04,1147.09,1148.49,1104.97,1137.99
2015-10-11,1138.27,1159.9,1130.42,1157.58
2015-10-18,1156.11,1191.63,1152.16,1176.38
2015-10-25,1176.9,1180.88,1159.26,1165.02
2015-11-01,1163.54,1183.03,1139.59,1142.22
2015-11-08,1140.95,1143.2,1085.78,1088.36
2015-11-15,1089.94,1095.83,1074.51,1082.07
2015-11-22,1090.33,1098.24,1065,1077.73
2015-11-29,1075.84,1081.27,1052.87,1058.63
2015-12-06,1057.57,1089.09,1046.64,1087.07
2015-12-13,1084.64,1086.88,1062.79,1077.26
2015-12-20,1072.81,1078.58,1048.03,1066.65
2015-12-27,1064.42,1081.86,1064.19,1076.88
2016-01-03,1076.6,1076.64,1058.81,1061.46
2016-01-10,1064.65,1110.16,1062.61,1103.96
2016-01-17,1106.95,1108.49,1071.68,1088.11
2016-01-24,1091,1109.22,1083.21,1097.66
2016-01-31,1098.47,1128.11,1098.14,1117.69
2016-02-07,1117.94,1174.79,1117.23,1173.45
2016-02-14,1167.24,1263.13,1164.57,1238.61
2016-02-21,1232.78,1240.02,1191.19,1229.46
2016-02-28,1224.08,1253.41,1202.27,1224.01
2016-03-06,1222.41,1279.97,1220.46,1261.55
2016-03-13,1264.23,1283.04,1237.15,1250.22
2016-03-20,1251.21,1271.2,1226.27,1255.67
2016-03-27,1255.64,1260.18,1212.96,1217.18
2016-04-03,1216.39,1244.24,1208.64,1223.75
2016-04-10,1220.54,1243.49,1214.76,1239.8
2016-04-17,1240.25,1262.74,1223.99,1234.26
2016-04-24,1235.11,1270.35,1227.71,1233.84
2016-05-01,1233.28,1296.74,1230.39,1293.03
2016-05-08,1291.31,1303.89,1269.26,1288.89
2016-05-15,1285.16,1287.83,1257.42,1273.9
2016-05-22,1271.87,1288.87,1244.42,1252.7
2016-05-29,1251.07,1256.24,1207.19,1210.39
2016-06-05,1213.08,1244.62,1200.21,1244.37
2016-06-12,1243.15,1278.2,1234.92,1274.55
2016-06-19,1275.98,1315.67,1272.83,1298.62
2016-06-26,1289.06,1358.61,1245.58,1318.56
2016-07-03,1320.17,1344.81,1305.81,1343.61
2016-07-10,1342.73,1375.42,1335.6,1366.65
2016-07-17,1367.9,1375.26,1320.29,1329.15
2016-07-24,1332,1337.75,1311.12,1323.44
2016-07-31,1322.76,1355.23,1312.58,1352.15
2016-08-07,1348.65,1367.57,1335.09,1336.76
2016-08-14,1335.53,1357.48,1330.18,1335.05
2016-08-21,1338.44,1358.39,1335.81,1340.55
2016-08-28,1340.48,1344.52,1317.95,1320.89
2016-09-04,1320.65,1329.8,1302.46,1325.34
2016-09-11,1324.3,1352.4,1321.74,1329.23
2016-09-18,1327.78,1331.83,1306.39,1311.2
2016-09-25,1309.76,1343.46,1308.05,1337.64
2016-10-02,1336.83,1341.9,1313.38,1317.57
2016-10-09,1318.24,1319.45,1241.28,1254.97
2016-10-16,1256.61,1264.74,1246.54,1251.72
2016-10-23,1251.46,1274.06,1250.18,1266.81
2016-10-30,1265.64,1284.02,1260.27,1274.68
2016-11-06,1277.51,1307.6,1271.15,1304.29
2016-11-13,1292.61,1335.39,1219.1,1227.54
2016-11-20,1227.78,1232.86,1203.01,1207.87
2016-11-27,1207.7,1220.83,1171.3,1184.27
2016-12-04,1185.14,1197.69,1160.92,1175.78
2016-12-11,1180.61,1188.11,1156.55,1158.9
2016-12-18,1159.69,1165.77,1123.04,1133.6
2016-12-25,1134.26,1142.44,1125.92,1131.77
2017-01-01,1133.96,1163.25,1131.82,1150.91
2017-01-08,1150.53,1184.97,1146.18,1172.3
2017-01-15,1172.76,1207.07,1172.1,1198.39
2017-01-22,1197.51,1218.86,1195.95,1207.68
2017-01-29,1209.47,1220.04,1181.15,1190.91
2017-02-05,1192.46,1225.33,1188.36,1219.27
2017-02-12,1219.9,1244.74,1219.4,1233.81
2017-02-19,1232.91,1243.86,1216.82,1236.12
2017-02-26,1235.3,1260.19,1226.21,1256.68
2017-03-05,1258.45,1263.94,1223.23,1234.3
2017-03-12,1234.3,1236.9,1195.26,1204.45
2017-03-19,1206,1233.46,1197.48,1229.42
2017-03-26,1230.59,1253.31,1227,1243.73
2017-04-02,1246.29,1261.1,1240.04,1247.31
2017-04-09,1250.51,1270.87,1243.94,1254.75
2017-04-16,1254.06,1288.62,1247.28,1286.99
2017-04-23,1290.47,1295.54,1274.41,1284.94
2017-04-30,1275.39,1278.24,1260.16,1268.16
2017-05-07,1268.39,1271.2,1225.82,1229.41
2017-05-14,1221.59,1236.61,1214.33,1228.01
2017-05-21,1228.37,1265.06,1227.13,1255.14
2017-05-28,1257.53,1269.55,1248.02,1267.36
2017-06-04,1267.63,1279.15,1259.6,1278.29
2017-06-11,1280.4,1296,1264.74,1267.65
2017-06-18,1267.48,1280.41,1251.52,1254.55
2017-06-25,1254.09,1258.86,1241.43,1255.86
2017-07-02,1257.36,1258.21,1236.7,1241.38
2017-07-09,1241.81,1242.8,1207.42,1211.97
2017-07-16,1213.2,1232.85,1204.97,1228.47
2017-07-23,1229.4,1255.83,1228.41,1254.29
2017-07-30,1255.69,1270.91,1243.9,1269.18
2017-08-06,1270.35,1274,1254.4,1258.82
2017-08-13,1259.1,1291.74,1251.67,1290.96
2017-08-20,1290.26,1300.77,1267.4,1286.6
2017-08-27,1282.96,1294.02,1276.56,1291.08
2017-09-03,1292.29,1328.9,1292,1325.67
2017-09-10,1335.99,1357.56,1326.53,1346.54
2017-09-17,1334.21,1340.15,1316.12,1320.91
2017-09-24,1320.11,1320.11,1288.3,1297.19
2017-10-01,1297.97,1313.64,1277.91,1280.59
2017-10-08,1280.04,1282.17,1260.69,1274.88
2017-10-15,1276.41,1303.88,1275.4,1303.5
2017-10-22,1303.39,1306.09,1276.84,1280.68
2017-10-29,1278.49,1283.73,1263.89,1273.25
2017-11-05,1272.74,1284.2,1265.71,1269.96
2017-11-12,1270.24,1288.33,1266.27,1275.9
2017-11-19,1275.07,1296.95,1270.1,1293.76
2017-11-26,1293.16,1294.89,1274.69,1288.59
2017-12-03,1289.24,1299.25,1270.41,1280.78
2017-12-10,1274.8,1277.21,1244.03,1248.02
2017-12-17,1248.52,1261.9,1236.57,1255.77
2017-12-24,1254.99,1276.18,1252.84,1274.12
2017-12-31,1275.07,1307.63,1273.51,1303.33
2018-01-07,1303.38,1326.03,1302.48,1320.5
2018-01-14,1320.97,1339.4,1308.33,1338.15
2018-01-21,1336.55,1344.7,1324.36,1332.28
2018-01-28,1334.87,1366.12,1328.53,1349.64
2018-02-04,1350.05,1352.47,1327.51,1331.97
2018-02-11,1332.12,1346.14,1307.15,1314.84
2018-02-18,1315.15,1361.8,1314.29,1348.76
2018-02-25,1347.61,1351.32,1321.05,1329.32
2018-03-04,1327.95,1340.96,1302.87,1321.95
2018-03-11,1323.71,1340.55,1313.13,1323.45
2018-03-18,1323.03,1330.1,1309.79,1313.77
2018-03-25,1313.48,1350.24,1307.31,1347.4
2018-04-01,1347.18,1356.86,1321.35,1325.43
2018-04-08,1326.02,1348.08,1319.97,1333.45
2018-04-15,1334.32,1365.12,1326.97,1344.4
2018-04-22,1343.2,1355.7,1335.04,1335.66
2018-04-29,1334.68,1335.52,1315.43,1323.61
2018-05-06,1323.9,1326.45,1301.91,1314.34
2018-05-13,1317.54,1326,1304.52,1319.28
2018-05-20,1318.36,1322.39,1285.69,1291.89
2018-05-27,1290.78,1307.79,1282.19,1300.11
2018-06-03,1300.34,1306.53,1289.51,1293.65
2018-06-10,1292.62,1303.08,1290.16,1298.53
2018-06-17,1300.01,1309.34,1275.6,1279.97
2018-06-24,1277.73,1284.14,1261.49,1270.23
2018-07-01,1270.2,1272.65,1246.02,1252.55
2018-07-08,1251.96,1261.14,1238.03,1254.99
2018-07-15,1255.15,1265.92,1236.82,1241.67
2018-07-22,1240.93,1245.63,1211.72,1230.99
2018-07-29,1231.77,1235.24,1217.65,1223.56
2018-08-05,1222.69,1228.58,1204.74,1213.69
2018-08-12,1213.91,1217.9,1205.84,1211.51
2018-08-19,1211.18,1213.94,1160.31,1184.35
2018-08-26,1183.59,1208.45,1182.87,1205.76
2018-09-02,1207.64,1214.35,1196.51,1199.52
2018-09-09,1201.09,1207.01,1189.7,1196.45
2018-09-16,1195.23,1212.72,1187.9,1194.11
2018-09-23,1194.34,1211.1,1191.96,1199.01
2018-09-30,1199.69,1204.16,1181.01,1191.96
2018-10-07,1192.48,1208.32,1184.68,1202.97
2018-10-14,1203.31,1226.31,1183.41,1218.06
2018-10-21,1217.7,1233.31,1217.02,1226.44
2018-10-28,1227.44,1243.49,1220.19,1233.94
2018-11-04,1233.31,1237.39,1212.07,1233.04
2018-11-11,1233.19,1235.98,1206.79,1209.95
2018-11-18,1208.41,1225.35,1196.4,1222.05
2018-11-25,1222.51,1230.08,1218.06,1223.11
2018-12-02,1223.49,1229.01,1211.29,1222.13
2018-12-09,1222.34,1250.09,1221.38,1248.53
2018-12-16,1249.96,1250.91,1233.01,1238.43
2018-12-23,1239.22,1266.5,1235.9,1255.46
2018-12-30,1257.54,1282.19,1257.54,1280.04
2019-01-06,1280.85,1298.58,1276.8,1285.03
2019-01-13,1286.01,1297.13,1279.46,1288.25
2019-01-20,1287.68,1295.93,1280.73,1280.96
2019-01-27,1280.81,1300.33,1276.79,1300.23
2019-02-03,1302.32,1326.32,1297.8,1317.93
2019-02-10,1318.18,1319.14,1302.9,1314.45
2019-02-17,1314.43,1322.66,1302.61,1321.04
2019-02-24,1321.64,1346.8,1320.45,1328.46
2019-03-03,1329.06,1332.59,1290.25,1291.39
2019-03-10,1290.36,1300.81,1281.02,1300.17
2019-03-17,1296.67,1311.31,1290.58,1302.25
2019-03-24,1302.31,1320.26,1298.3,1313.31
2019-03-31,1312.6,1324.58,1286.91,1292.3
2019-04-07,1292.46,1297.1,1281.05,1291.91
2019-04-14,1291.95,1310.63,1289.74,1290.34
2019-04-21,1291.42,1292.02,1271.33,1275.77
2019-04-28,1275.64,1288.76,1266.55,1285.53
2019-05-05,1287.44,1287.44,1266.48,1278.29
2019-05-12,1278.94,1291.51,1276.88,1286.07
2019-05-19,1287.92,1303.37,1275.12,1278.08
2019-05-26,1277.62,1287.3,1269.61,1284.79
2019-06-02,1284.64,1306.98,1275.11,1305.87
2019-06-09,1307.21,1348.29,1306.16,1341.35
2019-06-16,1336.47,1358.14,1319.96,1341.08
2019-06-23,1342.07,1410.88,1333.11,1399.03
2019-06-30,1400.48,1438.8,1399.03,1411.07
2019-07-07,1398.55,1437.74,1381.89,1400.78
2019-07-14,1398.73,1427.06,1386.31,1414.63
2019-07-21,1415.76,1452.81,1400.31,1425.7
2019-07-28,1427.78,1433.78,1411.2,1416.66
2019-08-04,1419.32,1448.83,1400.6,1440.97
2019-08-11,1440,1510.1,1436.98,1498.48
2019-08-18,1498,1534.95,1480.29,1514.49
2019-08-25,1512.6,1530.11,1492.57,1528.7
2019-09-01,1539.19,1555.16,1517.12,1523.72
2019-09-08,1528.45,1557.1,1502.93,1505.78
2019-09-15,1508.1,1524.27,1484.7,1486.81
2019-09-22,1505.82,1517.1,1484.46,1516.36
2019-09-29,1514.48,1535.7,1487.1,1496.62
2019-10-06,1495.16,1519.44,1459.25,1505.16
2019-10-13,1512.54,1516.98,1474.1,1485.84
2019-10-20,1488.2,1498.28,1477.23,1490.63
2019-10-27,1491.58,1517.99,1481.02,1505.77
2019-11-03,1503.26,1515.88,1481.33,1514.34
2019-11-10,1513.33,1514.8,1456.34,1458.8
2019-11-17,1459.01,1474.65,1445.78,1466.91
2019-11-24,1467.83,1478.87,1456.49,1462.16
2019-12-01,1460.69,1466.61,1450.25,1464.02
2019-12-08,1464.07,1484.07,1454.05,1460.61
2019-12-15,1459.65,1486.78,1458.8,1476.61
2019-12-22,1475.65,1481.73,1470.61,1477.58
2019-12-29,1478.5,1515.35,1477.58,1510.86
2020-01-05,1511.63,1553.4,1510.88,1549.02
2020-01-12,1560.58,1611.45,1540.4,1560.3
2020-01-19,1560.71,1561.3,1536.12,1557.07
2020-01-26,1557.52,1575.86,1546.52,1571.66
2020-02-02,1581.29,1589.4,1563.47,1586.88
2020-02-09,1593.43,1593.57,1547.58,1570.19
2020-02-16,1572.05,1584.44,1562.11,1582.65
2020-02-23,1582.4,1649.16,1578.93,1643.37
2020-03-01,1654.84,1689.04,1563.49,1577.4
2020-03-08,1592.13,1692.07,1575.87,1673.21
2020-03-15,1698.35,1703.16,1505.045,1529.75
2020-03-22,1546.77,1562.85,1451.28,1497.36
2020-03-29,1489.05,1644.18,1485.19,1620.75
2020-04-05,1620.75,1637.3,1569.8,1622.39
